subject_id,object_id
827291,70709008
827335,486902
827335,190087
827512,102485772
827512,319224
827597,3092752
827629,20020306
827658,131207
827658,1809112
827658,11498931
827658,97576718
827664,2041172
827674,11567
827792,836575
827989,60186
828160,2990946
828160,268554
828287,55755785
828329,623319
828359,188509
828395,769620
828395,546113
828402,67598515
828402,3387041
828402,107715
828450,220659
828450,56628003
828450,738680
828450,2453629
828524,148442
828569,63074807
828569,63074831
828581,271669
828787,176799
828787,8473
828803,82799
828827,28914147
828909,283202
828909,811430
828909,83620
828909,548662
828909,2466889
829026,4116295
829026,101352
829080,43229
829080,48204
829080,15911314
829080,130370871
829113,15911738
829183,12737077
829348,45996
829348,178934
829492,601401
829492,3604747
829504,1183543
829546,1789452
829546,1003030
829546,8366
829548,59152282
829548,15078788
829653,11348
829697,116346923
829697,189819
829697,121670730
829720,131419
829821,3837146
829821,2457980
829821,111475890
829909,930933
830036,8187769
830038,28020127
830043,136927433
830043,5597405
830043,1466147
830077,53617489
830128,136764162
830248,15298259
830312,166376
830335,104843
830340,1639024
830382,115674020
830408,7252718
830494,650711
830494,178561
830528,483110
830528,118773768
830532,8392
830532,5873
830532,83267
830629,1865992
830654,106913722
830654,112253043
830654,107715
830658,80793969
830787,221337
830791,1293220
830791,24034552
830840,2493
830840,2676325
830852,646206
830894,1316689
830894,125275163
830894,45621
830972,3249551
831008,195533
831024,213016
831033,15734480
831033,1796687
831033,2352919
831033,4923459
831033,130582151
831050,50430036
831109,7217761
831109,40218
831198,627531
831219,24398318
831219,1370598
831359,2979
831454,13152690
831474,1423891
831474,42603
831515,110113149
831515,628983
831525,938236
831525,55657615
831550,12786121
831663,645883
831663,350604
831663,6056746
831677,629173
831677,166142
831691,56052926
831695,3622126
831740,2738486
831740,691899
831740,43263
831774,652941
831774,131030
831774,130344267
831801,17012124
831801,1460420
831801,7336284
831878,24208053
831878,13582682
831889,149621
831889,15055423
831889,10864048
832094,16693356
832131,29053744
832136,2462658
832136,43845
832161,3481047
832161,1167393
832237,2251595
832429,28152011
832435,5916
832436,1780509
832765,80228
832765,987767
832778,99587139
832791,21595102
833640,5532632
833823,2453629
833913,24398318
833913,1370598
833938,188907
833972,860861
834028,115634138
834028,10273457
834104,937228
834191,194105
834235,5916
834285,24897520
834285,5176990
834285,849203
834406,13357858
834826,5916
834899,28813
834899,73421152
835016,605117
835065,13222844
835065,107715
835068,106460986
835068,7748
835068,820655
835153,2671652
835153,4287917
835153,5690807
835420,10273457
835420,39546
835420,851782
835439,16146522
835553,231587
835618,1386534
835618,337540
835678,3394670
835714,43263
835714,171308
835806,2647467
835877,6610630
835937,12055124
835937,10855346
835986,265868
836062,82480
836133,11061286
836133,1530271
836270,1130510
836365,3154693
836379,4593337
836575,14167904
836575,189447
836575,2528683
836610,4488757
836610,165950
836688,3024240
836708,714886
836708,12243537
836828,130825
836854,22696
836891,746549
836891,27230988
836891,856330
836904,124455332
836904,1294787
836915,7275
836934,200539
836934,5100735
836950,386724
836968,132911
836976,353834
836985,16889133
837084,54485824
837117,40614
837117,7205
837142,25510280
837142,13226383
837171,7406919
837171,25351891
837171,2424752
837171,815823
837176,40164
837184,849697
837207,3893120
837207,746549
837249,860861
837330,272683
837414,11563
837416,7188
837416,107969678
837416,6138528
837463,36192
837480,2095
837480,746549
837480,4545971
837512,177719
837515,774583
837556,11376059
837556,15589476
837593,129006002
837593,1762457
837675,16334295
837675,43229
837683,5532448
837683,1472677
837683,1188504
837718,17320256
837718,2534289
837751,115765204
837751,2535318
837751,184439
837766,56061
837766,6501447
837766,167037
837766,155076
837800,1248784
837816,82799
837816,167270
837924,1086961
837924,1930346
837999,3249551
837999,186081
837999,7091744
837999,233324
837999,102252225
838081,28813
838083,17955
838185,10864048
838185,15623264
838247,2251595
838296,10953859
838296,131862578
838312,21550976
838312,2002016
838364,2380335
838368,1075
838447,1197685
838559,858784
838559,18327510
838559,4272599
838611,193657
838611,3776995
838611,937946
838625,828581
838625,8070591
838718,168983
838761,26836193
838794,577
838795,1004
838811,131512
838811,5060555
838811,19261760
838849,4392007
838858,41176
838858,2551525
838948,16686448
838948,17537576
838950,686876
838960,6657015
838960,476850
839144,51846359
839144,352222
839144,117208658
839275,2051651
839275,57216
839328,56061
839328,19953632
839463,941501
839470,34770
839475,3026054
839525,114953
839525,7171495
839525,637816
839546,66310125
839546,811909
839568,286
839568,25381748
839578,609298
839647,5295
839679,29857932
839679,815738
839679,11325731
839679,115923123
839864,14947863
839954,2221906
839954,15642541
839954,1291195
840247,134488202
840330,2827268
840333,134532032
840343,30892994
840387,5832589
840396,1979154
840482,697295
840482,1370598
840482,21850178
840482,29553
840482,15135589
840498,10855346
840507,61755099
840545,1773974
840545,113129019
840545,472094
840545,11190
840545,2678675
840545,3505712
840545,11180
840582,599003
840582,618779
840582,7302601
840625,844569
840625,251777
840625,212108
840676,111124
840692,37933789
840832,1488593
841154,10428845
841176,40218
841217,1972552
841217,674484
841236,28100974
841267,10659067
841267,6002851
841418,678146
841440,2245405
841440,102252225
841645,269415
841645,2001305
841645,289
841645,220499
841654,476300
841654,106668099
841654,1656682
841738,5393774
841751,2300236
841753,10864048
841753,1764608
841753,14925259
841774,40050
841774,10751552
841774,37756327
841818,17624054
841818,621431
841933,483677
841933,864896
842047,26836193
842052,722338
842052,1125341
842083,7895
842083,20645683
842083,112826975
842112,7275
842153,132510
842175,105064135
842203,16510064
842206,1368
842254,2672163
842256,11424
842262,210932
842332,133346
842332,718893
842346,1069998
842346,130998
842375,1366722
842376,28100907
842376,3897491
842392,7307
842397,12139612
842397,494823
842400,44539
842402,44539
842412,12076836
842424,1762591
842424,55215251
842566,125999569
842618,6950796
842618,545985
842623,188869
842623,188913
842627,25367
842697,115480909
842697,1520482
842740,575
842798,2711500
842798,5043
842813,136214069
842813,2424752
842813,3512694
842870,356049
843029,36244
843065,15275719
843065,745325
843215,719226
843227,187931
843227,978
843227,182545
843290,14660
843360,167170
843360,44637051
843389,173514
843515,1151067
843515,1550643
843515,211364
843537,6018565
843555,12076836
843581,17278
843592,57833034
843601,28797
843601,864928
843713,1298239
843752,12076836
843824,837084
843886,10864048
843886,7631092
843894,1156402
843894,1379672
843905,670036
843905,28474
843905,126017
843920,3395383
843926,1788787
843926,4991371
843941,86739852
843958,3249551
843994,178794
844144,3314483
844144,27480917
844244,49773
844482,4026292
844482,1931388
844482,2438541
844569,1207505
844569,1860557
844614,2357930
844619,44613
844704,2281940
844704,898987
844736,11325731
844793,11204
844911,13205267
844924,50851
844924,83267
844947,1190554
844947,1281158
844993,856713
845060,577705
845080,1364910
845080,484298
845114,1471594
845114,687031
845118,1719931
845132,1400881
845132,4835091
845214,16334298
845300,11190
845320,42621
845320,25265
845371,6999
845391,80071
845392,1371037
845436,428148
845436,1914636
845436,3150005
845527,154430
845538,256408
845562,5167661
845562,1194317
845620,6368
845675,9048052
845675,1435839
845725,9444
845725,3079197
845734,386724
845734,451553
845734,10383930
845739,629206
845744,12725
845769,219858
845777,28873709
845789,1207505
845804,27884930
845913,1569167
845933,108287602
845933,479048
845933,23955632
845933,995347
845933,49773
845945,29553
845945,697295
845945,41176
846110,108149
846110,215328
846227,40207875
846227,178859
846303,2692606
846303,12822185
846376,746549
846451,2466889
846488,640506
846498,2587068
846498,2476929
846510,903282
846537,246672
846570,96158230
846574,18699055
846574,1724915
846600,266328
846600,39546
846600,2002016
846636,477538
846636,80993
846659,1370598
846659,39614
846662,11410
846662,182415
846662,1967459
846662,841654
846667,16331841
846726,11287
846726,631425
846750,2730732
846750,2300237
846773,10836209
846785,107715
846849,190531
846849,41415
846849,746549
846882,11028
846882,31464082
846902,8445
846907,811430
846929,138819935
847017,4438121
847017,988108
847027,38723
847027,3914
847034,21201
847034,382995
847079,1781244
847079,133500
847109,182531
847114,1763090
847120,768186
847120,811979
847163,524004
847301,6056746
847337,628523
847441,178359
847473,65036927
847473,136307576
847478,104843
847535,916093
847535,194397
847535,2032198
847580,770135
847580,66498943
847580,3771516
847705,50377192
847731,6082705
847731,1140370
847731,7311403
847773,1093580
847773,60558422
847836,5962366
847836,4532199
847843,526719
847887,122972540
847906,1714118
847906,1327300
847935,40080
847935,1840800
847935,11959973
847950,699405
847950,11755880
847959,579716
847959,10916755
847959,3220391
848085,18554919
848085,181876
848197,7210356
848197,125878627
848268,5508836
848268,189447
848318,15636234
848318,134445920
848328,1972080
848328,21146257
848370,1174791
848405,119814
848507,22687
848569,180953
848599,3534263
848599,7311376
848599,13537604
848745,8461
848797,2990946
848797,268554
848867,93200
848867,13631330
848944,1229765
848991,189210
848991,7889
849009,634
849058,28100368
849058,117832690
849095,106145581
849095,2618461
849132,48298065
849132,238053
849159,32635
849159,5508349
849203,1032176
849242,7269
849242,83230308
849275,6313217
849290,37756327
849340,4346164
849340,911036
849340,272826
849359,11862829
849359,937228
849369,780
849376,5639938
849376,860861
849392,214070
849417,2994704
849425,484298
849491,2996394
849530,1406394
849530,4346700
849579,107015248
849579,20035983
849599,16740861
849640,2858615
849640,16693356
849697,3529618
849697,23015928
849706,1433344
849706,25635419
849706,2298537
849730,60054001
849866,7275
849866,117405807
849891,899277
849945,40056
849953,10928429
849964,4388799
850210,1527264
850210,21189091
850256,216048
850256,877517
850256,1622659
850270,64728694
850270,1420
850270,18593264
850275,868473
850275,13415428
850281,12048312
850281,2041172
850292,17024704
850298,14952
850698,1940866
850698,279394
850698,97350593
850794,814793
850794,1130359
850794,5305837
850794,3172759
851176,1969661
851176,1379672
851195,178359
851384,12582288
851415,223557
851436,856887
851440,10301427
851517,20045441
851587,3249551
851627,2857578
851693,4338646
851693,1779300
851693,12136
851746,275068
851746,746549
851782,1521410
851797,194173
851824,124490
851824,1920219
851824,252000
851918,316
851990,16334295
852013,1437459
852013,2140450
852061,18560095
852061,2066131
852117,648995
852117,973321
852160,1949683
852161,1509934
852163,26989028
852163,3911817
852186,272002
852186,114953
852186,30892676
852190,21073029
852190,112613829
852190,839954
852190,41767843
852215,193866
852215,3750478
852376,1441305
852376,12040808
852446,12076836
852569,193145
852574,5465742
852576,3712615
852576,9053
852590,3305339
852632,11633
852740,627436
852740,1724915
852784,10273457
852784,117208749
852857,66715835
852859,15788410
852998,24229398
853005,105902
853133,730920
853185,57583712
853467,211364
853495,151411
853516,1075
853516,113547662
853520,234460
853589,36244
853614,100792256
853710,11024
853725,602884
853725,930933
853735,11698769
853800,135790
853800,40614
853832,29436116
853854,12518
853890,1977220
854248,1281158
854342,3712615
854342,21596812
854342,21595102
854376,2990946
854429,2879412
854429,4989906
854451,3328676
854457,58778
854503,28920052
854503,217608
854550,271669
854550,36133
854623,59708406
854623,5449702
854623,2822122
854629,746549
854629,40050
854629,2095
854787,144
854807,2054106
854807,5043
854845,12832168
854851,386724
854851,1412596
854851,112342645
854857,42372
854916,181658
854954,1630941
854954,1472062
854975,7283
854995,18156020
854995,15416
854995,11796892
854995,677466
855119,3705105
855131,18560070
855248,1409761
855395,29182544
855451,12076836
855451,1048835
855680,168658
855680,179700
855691,198763
855697,82794
855697,205895
855699,12409870
855711,2144359
855711,10501532
855729,2796622
855729,30893141
855729,583095
855743,3564023
855747,44539
855769,16521
855848,1717246
855919,4
855973,41207
855973,20556309
855973,113813711
856058,57933693
856076,646728
856076,15284
856076,13220204
856076,6501447
856076,10541491
856108,7397
856215,11348
856234,1438040
856234,23005223
856330,477248
856330,27230988
856330,13266
856330,748611
856348,17781833
856425,506002
856425,47294662
856453,2596997
856584,41176
856584,9332842
856584,11908691
856584,13226383
856592,2668072
856592,1779350
856638,1789476
856638,2352616
856663,1406161
856663,1318295
856663,252370
856663,1758354
856663,118289
856666,5532440
856713,1118771
856713,63203971
856713,101515433
856713,5185279
856887,108341141
857288,10876
857525,47461344
857525,180160
857628,1303167
857628,628858
857667,12136
857667,42183538
857667,767485
857833,83267
857984,83267
858012,5307737
858012,212198
858177,987767
858243,9482
858308,2065736
858322,3128632
858439,40231
858459,144
858485,3238851
858517,1066186
858517,309
858517,1143546
858520,8366
858571,83296
858571,271669
858656,7226641
858656,28458059
858684,1196827
858700,7748
858784,20871196
858790,808
858804,351389
858804,476256
858893,45594
858893,371174
859031,1150070
859161,23622
859161,1469824
859161,91828006
859170,6671777
859170,40890790
859247,16917
859247,18822087
859247,180370
859275,5441165
859281,26281580
859281,15618781
859482,327333
859482,2366457
859551,173387
859563,7275
859595,1466064
859678,534851
859774,131327
859781,34394
859781,4026292
859884,600571
859965,66309984
859965,15706911
859965,7048977
860136,488338
860136,9350
860251,650711
860290,1850442
860290,19953632
860290,34876
860333,8068
860366,176494
860372,1224899
860372,378604
860430,18175632
860447,814610
860447,55698119
860572,4830453
860572,1331793
860582,123705
860589,102205
860641,41207
860641,113813711
860740,7574983
860740,12131
860740,12136
860748,4182287
860760,868410
860808,18396734
860808,746549
860861,8205328
860861,4502142
860861,35459920
860959,112040407
861092,327008
861189,9266
861258,115838624
861258,17105836
861437,12139612
861451,844482
861534,331055
861534,1931388
861559,10864048
861559,15313532
861681,7882311
861699,771035
861716,11042
861726,1076893
861809,1640824
861911,17537576
861911,1656682
861911,17584038
861951,16831714
861951,56577996
861974,69020767
861974,32488645
862091,33274034
862091,62834786
862212,13634881
862279,2169419
862279,1135789
862444,863372
862454,111324721
862458,3749263
862458,11536219
862458,834028
862569,1962004
862569,28100368
862569,190531
862571,12101591
862571,4318084
862579,1759170
862579,118611885
862579,20643518
862579,853589
862581,114046
862581,5289830
862581,2748365
862597,1437361
862597,6671777
862614,1851269
862614,2479203
862614,7259553
862614,51600
862614,19773264
862614,49749
862614,17582
862633,7434
862685,686822
862685,876477
862747,18545
862880,1327500
862880,38215930
863009,134737
863247,6961869
863247,8380731
863250,207822
863266,1423543
863284,15571255
863298,9363879
863343,47528
863343,3743695
863349,16889133
863349,44946
863349,246672
863372,720069
863394,1753272
863404,107
863454,811979
863454,83620
863454,548662
863531,2621143
863531,1367
863583,79529
863583,488383
863590,4358268
863665,69940776
863787,843592
863908,37500013
863936,1103085
863936,244393
863944,2507626
863966,13270
863974,202199
864011,17451
864113,198
864114,1339255
864114,2384798
864114,64830866
864114,178648
864114,47146
864116,12870
864116,121225258
864121,116961770
864121,581105
864135,188889
864184,659216
864184,890073
864184,11461
864214,57305881
864214,45701
864217,4260475
864217,4915239
864231,1190554
864294,2904233
864294,295469
864306,4005772
864333,215084
864347,289472
864347,180184
864360,16672848
864360,1132455
864377,246672
864428,2303491
864440,99536263
864440,1295201
864475,11348
864567,103632
864601,11190
864601,420
864610,12453
864610,1421432
864693,18087876
864693,10990
864699,3045515
864699,115861143
864699,834028
864704,26540
864718,4681865
864737,131569
864812,93267
864866,16889133
864896,27214933
864896,420
864897,500834
864928,7991
864936,7275
864936,7066
864939,79529
865054,4466023
865054,987767
865098,908282
865137,5113
865162,14952
865162,15830292
865365,7748
865484,8274
865484,838795
865493,6020321
865585,11463695
865585,1368848
865588,16334295
865588,43229
865588,1752346
865595,47461344
865595,220659
865595,87167
865663,50379874
865746,981351
865746,11348
865811,246672
865811,24034552
865811,579600
865967,179899
865968,7632070
865968,18621601
866081,48277
866133,23005223
866133,33506
866153,182940
866153,751728
866196,3957
866196,470540
866214,19978874
866214,516992
866427,15091377
866427,11483816
866427,1318941
866449,38035
866623,486972
866623,41615809
866623,1497375
866640,5454668
866640,28100879
866714,10859394
867058,266237
867058,1060874
867143,44539
867143,14752696
867147,8187769
867242,1760610
867242,105420
867242,41298
867269,1529874
867269,42948
867269,112049379
867335,7725310
867335,7725634
867345,1143969
867393,1207505
867459,1077333
867570,9779
867597,34876
867597,10864048
867597,3557016
867634,1914636
867648,177380
867705,3955017
867705,2424752
867705,8205328
867707,11348
867738,118836545
867738,94670589
867738,1971849
868179,4533081
868250,17317604
868257,878143
868291,16510064
868299,6671777
868299,124590
868404,28877
868404,1340858
868410,985394
868410,166142
868410,40056
868460,712378
868473,11855366
868473,140645
868473,91933113
868557,4801521
868557,113162275
868575,5283295
868575,2995644
868575,3249551
868580,126036883
868580,110302003
868601,1420
868601,2265780
868740,275186
869042,10864048
869042,3360771
869609,17205
869660,11276778
869887,11348
869923,17205
870455,40357
870545,1309431
870780,2297769
870803,3991740
870863,5451695
870870,864114
870870,1882685
870870,114982040
870870,114982194
870870,98534678
870898,312466
871217,10864048
871217,34876
871217,3976643
871232,267628
871232,59908
871232,10383930
871272,746549
871396,34394
871419,13220204
871419,264441
871419,361733
871619,477248
871619,2095
871913,1310239
871991,506
872181,8434
872181,184872
873442,2043282
873442,8187769
873451,85033220
873451,106132918
873506,12139612
873506,13136
873512,27318
873512,65559775
873512,2671652
873625,1258241
873625,22947
873625,10374742
873625,2384959
873625,16799549
873631,191808
873631,779458
873631,43682214
873636,853614
873636,1034415
873761,104483024
873781,886167
874142,10282072
874142,1192049
874142,8054
874311,116961454
874311,11019
874311,42889
874405,1639378
874405,16334295
874411,1663795
874411,166142
874599,752870
874599,130478367
874884,16294794
875016,3947
875016,6807105
875016,11755880
875110,193395
875157,21980538
875157,5056668
875157,12292478
875255,25457532
875322,193788
875322,29564129
875322,633620
875399,320357
875399,37105
875508,820655
875521,8463
875521,558075
875521,136514372
875538,23002037
875538,3918
875600,192152
875690,223981
875696,2383811
875765,155076
875765,134161
875932,16252144
875932,30142173
875937,19821
876274,180684
876274,12786121
876367,1183543
876459,105825176
876459,1817674
876477,686822
876650,117207326
876650,16908411
876650,1439598
876712,1250298
876776,4026292
876776,2990593
876776,1663054
876798,23579739
876852,123421329
876852,43229
877017,14350
877017,123117279
877017,872
877127,12076836
877152,1400881
877290,6532502
877290,1348006
877353,40231
877358,1190392
877517,128305747
877517,349
877517,11047409
877535,235783
877546,189970
877674,451967
877674,38183514
877707,6671777
877729,57260825
877729,8187769
877729,838948
877729,2207288
877729,2424752
877729,210272
877796,8034588
877796,637816
877796,6940405
877802,12202238
877802,207643
877834,1071027
877834,33274034
877869,185369
877886,312466
877955,83307
877955,124079538
877977,124590
877977,50701
877998,431603
877998,18457896
877998,178790
878040,5284423
878040,10864048
878040,2271985
878070,211364
878070,1274115
878077,35666
878099,22989102
878116,12076836
878123,349
878130,759767
878130,25276
878143,937228
878143,11028
878156,12773274
878223,9381142
878223,46831
878223,75520
878226,8162
878249,43229
878333,3198719
878333,10843872
878333,117048972
878352,34394
878367,595871
878624,59541
878624,21976260
878624,1628963
878624,182940
878794,837556
878794,48136
878794,379693
878794,113952023
878794,6784066
878961,28100368
879050,11755880
879126,11348
879126,131030
879146,94670589
879146,13414953
879177,9174
879208,170544
879295,189819
879952,10713132
880371,110702998
881937,51747567
882991,1058236
882991,3150005
884375,234460
884375,1412596
884672,200538
884707,55611017
885499,19817101
885506,220187
885701,2120891
885849,721747
886167,756
886261,12136
886261,18966401
886261,55215731
886824,18343677
886837,56312307
886837,1799491
886837,217602
887236,11004
887604,21224061
888529,36534
889659,10683158
889659,28877
889659,188460
889737,376799
889737,7663737
889796,1132631
889821,17279032
889821,132050
889821,2285706
889988,11034548
889988,1493772
889988,1668556
890055,14006248
890055,858439
890057,1150070
890057,451967
890057,1115221
890066,31855
890073,115654429
890166,1153376
890166,210932
890193,320657
890193,3712615
890197,18679149
890197,951964
890200,1963588
890200,102186671
890200,12136
890356,1847641
890545,12323
890547,1192156
890547,3001206
890794,10843872
890886,192047
891055,121182
891055,7397
891179,124805656
891179,3030513
891365,22222786
891723,6881511
891723,134161
891771,170483
891771,177597
891854,3882219
891854,179057
891854,1174599
891854,2223653
892168,618123
892168,83620
892168,98969382
892278,161705
892367,207452
892368,207452
892492,207452
892554,161705
892562,207452
892757,116210875
892757,318296
892757,329425
892906,1156811
893012,875110
893012,874411
893164,29585356
893182,3511280
893182,26132862
893187,204917
893187,750934
893209,47506
893210,485
893745,4989906
893775,65148973
894532,391414
895009,477248
895089,11032
895526,106559804
895526,43229
895679,117208475
895679,30239264
895901,6671777
895914,948571
896057,3505239
896217,3516872
896217,169525
896527,124490
896545,1144593
896677,1914636
896677,3537603
896677,9332
896881,515
896995,126123464
896995,26772977
897144,196756
897395,895526
897403,23004361
897404,4655519
897404,138425
897404,15618781
897438,4445088
897682,2352616
897755,23622
897755,55594385
897797,327541
897797,2223653
897825,2997557
897825,1341429
897825,11473
897825,567716
898144,49773
898273,425105
898314,1151067
898344,116188654
898359,12870
898359,11474
898375,129558
898405,42948
898419,32489
898455,1985623
898455,37756
898455,98108610
898533,17320256
898533,2281940
898556,3030248
898556,10476753
898574,107715
898574,1207505
898579,12370
898579,11435
898579,146505
898653,189447
898653,4026292
898675,262370
898678,14932259
898700,134307
898712,1933595
898712,3149875
898712,7674132
898720,247760
898745,15812117
898745,189567
898753,189567
898771,104843
898776,1397443
898786,899720
898830,1656682
898920,11173
898974,191807
898987,104637425
898987,1799072
898987,3182649
898987,85900110
899003,1048295
899068,59349761
899068,906356
899137,855395
899137,9357058
899138,71550700
899138,17547084
899138,137974504
899277,7406919
899277,96754350
899277,451967
899336,1310239
899336,79529
899523,9143
899552,1074953
899552,931309
899561,10990
899561,746549
899599,959962
899599,1474611
899619,180253
899668,76560
899668,50430184
899668,50430229
899670,107715
899670,126818
899696,7918273
899696,107126067
899702,8386
899720,83478
899734,11173
899851,11173
899868,6671830
899868,122224
899871,1347355
899871,30747941
899882,28100665
899882,131419
899918,57199699
899955,911922
899955,189720
900097,18335
900119,312461
900214,17450153
900222,213016
900394,194270
900396,3249551
900406,2305441
900406,1408286
900521,3706669
900584,781413
900729,1158818
900729,1427536
900762,420116
900762,13196193
900762,1183543
900762,811367
900800,4373292
900897,2267081
900897,320769
900925,1370617
900971,1759104
900971,80071
901114,207645
901114,1174599
901227,79529
901240,47433
901275,212920
901275,834028
901434,3706669
901464,97204337
901586,28935994
901612,3511065
901718,6498784
901718,55091441
901882,64830866
902045,1074953
902045,1398686
902104,23002042
902104,3918
902180,2239243
902180,4070702
902225,181322
902296,2306047
902296,104710532
902296,131656
902296,2746959
902318,11254
902318,66296884
902378,179226
902378,349
902488,23497981
902488,23497981
902519,65518705
902638,79529
902638,50430193
902638,350176
902638,50430121
902647,12076836
902708,126080179
902708,3343111
902805,136772242
902805,24017414
902814,515
902899,35140
902899,1190554
902927,8242560
903081,169336
903081,3633062
903218,5716684
903282,47496130
903282,1955627
903282,1293220
903444,32635
903495,2995644
903576,26836193
903577,2115663
903577,1413319
903658,27096235
903658,133346
903900,175331
903900,60716473
903900,1238731
903923,11173
903965,1985623
903965,907347
904055,107715
904092,134219
904180,127933
904180,1395149
904201,9174
904201,170539
904216,10683158
904625,16191528
904889,1931894
904889,178024
904961,1779241
904961,1775058
904997,2115026
904997,604733
904997,17537576
905071,36534
905071,2281940
905151,196878
905286,557685
905286,83405
905286,134496677
905318,192795
905318,83405
905330,907511
905511,1754533
905623,121916
905726,734611
905726,1307337
905815,796194
905896,3782059
905972,49848
905972,133492
905972,12278792
906066,130261297
906278,36205316
906297,42486
906297,11496165
906321,796194
906321,177719
906321,3396153
906321,7410159
906343,720069
906343,1920219
906343,1475848
906356,35758
906356,5447188
906441,26836193
906512,2620513
906520,170198
906641,8063
906699,1292119
906938,838296
906997,2652083
906997,39546
907116,1019352
907116,23712
907246,66325840
907275,18891017
907342,7397
907347,65122087
907347,37756
907364,1293220
907364,114023761
907447,19834818
907447,71573704
907492,1509934
907492,11496901
907511,187510
908041,40050
908041,310491
908049,230883
908282,918004
908282,205949
908349,68614425
908349,116943129
908430,1052804
908430,56876960
908508,2990593
908508,44595
908513,16510064
908513,7435308
908570,778659
908601,36539
908604,1066186
908604,200325
908620,1714250
908620,3695082
908620,618779
908656,12888920
908691,900222
908714,3706669
908826,215627
908880,428788
909168,11653
909168,2066909
909363,11432
909363,42501
909380,1310239
909380,107184001
909380,811909
909456,11150157
909458,21086453
909459,44554
909459,1914636
909534,3249551
909643,41415
909643,2095
909695,728646
909741,12453
909821,119710413
909821,10566551
909821,1229911
909873,4271324
909906,1867518
909906,121085015
910009,1293777
910009,729113
910044,131656
910044,130249805
910058,3305733
910058,36534
910150,609408
910229,2752988
910229,214609
910252,20857065
910252,192350
910300,1075
910355,10683158
910355,16691932
910355,169336
910924,11381412
910924,110414492
910967,26836193
910977,5860
910977,263125
911036,12786121
911059,1914636
911059,3249551
911069,349
911134,1344963
911138,350176
911138,10675206
911285,28823
911379,2466889
911379,355304
911512,15733237
911512,862633
911512,1477300
911663,787417
911690,20204151
911690,70194112
911777,222216
911871,2249676
911881,728
911916,4373292
911922,214609
911922,79529
912018,1751850
912018,2041172
912050,834028
912050,677428
912050,5190527
912179,7675376
912179,608
912313,1751850
912313,196538
912362,80962
912522,3320037
912522,11009
912552,171043
912613,2095
912613,98879981
912613,2997790
912618,14908
912666,60792639
912807,11173
912820,186619
912820,737677
912820,3312438
913170,82799
913170,110408282
913270,16883666
913318,15632617
913318,1569167
913337,17279557
913337,10864048
913337,34876
913379,7075109
913541,15911314
913554,571
913850,1307329
913850,181508
913850,16132073
913856,12136
913970,340587
914262,12076836
914359,483639
914359,744980
914462,1183543
914462,1495984
914711,335297
914711,12518
914841,100348214
914841,3352817
914841,12142141
914841,83267
914856,8187769
914856,1479406
915026,4466023
915026,987767
915060,543
915073,1914636
915425,857984
915425,1520311
915466,577
915466,186081
915682,2288996
915775,3418429
916093,726210
916093,1455249
916139,7239
916412,13587273
916412,1662322
916504,744962
916906,172858
916964,206615
916964,181790
917046,56139
917069,12136
917069,6947975
917146,486972
917146,2373919
917146,98966309
917182,176799
917182,130382439
917182,38723
917182,162633
917182,29918961
917186,15995523
917186,1939150
917186,733553
917194,321839
917194,9332
917206,21467672
917206,878123
917260,2281940
917260,17320256
917260,54834134
917273,3552566
917519,185451
917519,2822674
917574,21595102
917574,21596812
917574,1401891
917661,17123612
917661,24034552
917730,12292478
917761,138312810
917761,25403900
917761,1472481
917761,3712597
917761,1269
917824,317623
917912,1914636
917912,47728
917918,200726
918004,183635
918145,4072190
918145,3196
918216,477248
918230,3950
918230,489357
918230,14752696
918254,815962
918270,102786
918270,853614
918319,10816
918333,114900488
918333,2114277
918346,2618461
918385,133500
918448,12039317
919516,40953
919516,484692
919526,110590221
919526,546113
919917,689863
920028,276453
920057,349
920486,780687
920486,2738074
920486,8458
920507,80151
920507,1349227
920565,1423346
920600,22222786
920600,1441983
920748,1792158
920846,2281940
920890,21743174
920890,9135
921099,13580385
921099,1540416
921099,3370053
921259,326561
921483,228039
921513,22294683
921513,2990593
921609,133898325
921609,12888135
921851,11023
922203,49371
922203,1614239
922203,858700
922203,123486088
922203,820655
922425,2390477
922654,205451
922654,16693356
922654,2583685
922672,1159201
922672,1318740
922672,16520428
923953,245260
923953,702492
924286,1900326
924286,376799
924286,994895
924286,27096235
924408,47069
924588,13698
924588,8205328
924827,15632617
924827,73502569
924986,12076836
925092,12136
925092,2064167
925092,1361515
925092,200779
925246,8065
925352,11707
925355,850292
925381,247073
925381,2616791
925381,515
925640,51368
925671,2990593
925744,764285
925780,192808
925783,1079196
925958,2515874
925958,2633862
926230,483247
926230,1190554
926331,728
926331,124646306
926331,29137
926331,78908682
926331,14001
926331,4071928
926439,2338524
926640,178059
926655,83357
926871,8161
926906,3198719
926968,111521346
926996,179899
927079,116255197
927079,5801919
927083,1197685
927277,388202
927825,855747
928057,450743
928057,50320205
928235,2031121
928235,170483
928357,29382748
928667,26540
928830,55488
928830,124673697
929451,1936838
929451,1345671
929651,3533467
929651,49773
929737,2755530
929737,12136
929737,2661443
929833,12136
929848,88392887
929848,2188189
930164,1503443
930164,1190554
930164,878249
930194,911881
930314,12271
930343,6023295
930630,13276
930630,7802
930654,2066909
930654,167676
930752,44597158
930752,2465832
930933,937228
931092,35874
931092,184872
931260,4445088
931260,137382458
931260,2159907
931309,4914995
931309,835153
931309,2671652
931406,2270606
931406,1124860
